"Serial Number","Cardheadger Serial Number",Name,"Grading Co","Grading Co Serial Number",Year,Set,"Card Number",Parallel,Grade,Category,Price
11737,1634308037087x876365062573102700,"Darius Garland",PSA,56565741,2019,"Panini Prizm",288,"Prizm Blue","PSA 10",basketball,1150.00
11737,1634308037935x206963001968731840,"Darius Garland",PSA,56565741,2019,"Panini Prizm",288,"Prizm Fast Break","PSA 10",basketball,120.00
11737,1634308080345x629940380474194300,"Darius Garland",PSA,56565741,2019,"Panini Prizm",288,"Prizm Green","PSA 10",basketball,83.00
11737,1648517270068x641067880638736600,"Darius Garland",PSA,56565741,2019,"Panini Prizm",288,"Prizm Choice Green","PSA 10",basketball,
11737,1648517281030x179125619703271780,"Darius Garland",PSA,56565741,2019,"Panini Prizm",288,"Prizm Blue Ice","PSA 10",basketball,1999.99
11737,1648519370975x167376533764319170,"Darius Garland",PSA,56565741,2019,"Panini Prizm",288,"Prizm Red","PSA 10",basketball,710.00
11737,1648519410960x577208503411677400,"Darius Garland",PSA,56565741,2019,"Panini Prizm",288,"Prizm Gold","PSA 10",basketball,
11738,,"Darius Garland",PSA,56565742,2019,"Panini Prizm",,288,"PSA 10",basketball,
11738,1611422955456x157088403573568680,"Darius Garland",PSA,56565742,2019,"Panini Prizm",288,"Prizm Silver","PSA 10",basketball,266.66
11738,1611422986932x332177895182351100,"Darius Garland",PSA,56565742,2019,"Panini Prizm",288,Base,"PSA 10",basketball,32.41
11738,1634308037087x876365062573102700,"Darius Garland",PSA,56565742,2019,"Panini Prizm",288,"Prizm Blue","PSA 10",basketball,1150.00
11738,1634308037935x206963001968731840,"Darius Garland",PSA,56565742,2019,"Panini Prizm",288,"Prizm Fast Break","PSA 10",basketball,120.00
11738,1634308080345x629940380474194300,"Darius Garland",PSA,56565742,2019,"Panini Prizm",288,"Prizm Green","PSA 10",basketball,83.00
11738,1648517270068x641067880638736600,"Darius Garland",PSA,56565742,2019,"Panini Prizm",288,"Prizm Choice Green","PSA 10",basketball,
11738,1648517281030x179125619703271780,"Darius Garland",PSA,56565742,2019,"Panini Prizm",288,"Prizm Blue Ice","PSA 10",basketball,1999.99
11738,1648519370975x167376533764319170,"Darius Garland",PSA,56565742,2019,"Panini Prizm",288,"Prizm Red","PSA 10",basketball,710.00
11738,1648519410960x577208503411677400,"Darius Garland",PSA,56565742,2019,"Panini Prizm",288,"Prizm Gold","PSA 10",basketball,
11739,,"Darius Garland",PSA,56565743,2019,"Panini Prizm",,288,"PSA 10",basketball,
11739,1611422955456x157088403573568680,"Darius Garland",PSA,56565743,2019,"Panini Prizm",288,"Prizm Silver","PSA 10",basketball,266.66
11739,1611422986932x332177895182351100,"Darius Garland",PSA,56565743,2019,"Panini Prizm",288,Base,"PSA 10",basketball,32.41
11739,1634308037087x876365062573102700,"Darius Garland",PSA,56565743,2019,"Panini Prizm",288,"Prizm Blue","PSA 10",basketball,1150.00
11739,1634308037935x206963001968731840,"Darius Garland",PSA,56565743,2019,"Panini Prizm",288,"Prizm Fast Break","PSA 10",basketball,120.00
11739,1634308080345x629940380474194300,"Darius Garland",PSA,56565743,2019,"Panini Prizm",288,"Prizm Green","PSA 10",basketball,83.00
11739,1648517270068x641067880638736600,"Darius Garland",PSA,56565743,2019,"Panini Prizm",288,"Prizm Choice Green","PSA 10",basketball,
11739,1648517281030x179125619703271780,"Darius Garland",PSA,56565743,2019,"Panini Prizm",288,"Prizm Blue Ice","PSA 10",basketball,1999.99
11739,1648519370975x167376533764319170,"Darius Garland",PSA,56565743,2019,"Panini Prizm",288,"Prizm Red","PSA 10",basketball,710.00
11739,1648519410960x577208503411677400,"Darius Garland",PSA,56565743,2019,"Panini Prizm",288,"Prizm Gold","PSA 10",basketball,
11740,,"Darius Garland",PSA,56565744,2019,"Panini Prizm",,288,"PSA 10",basketball,
11740,1611422955456x157088403573568680,"Darius Garland",PSA,56565744,2019,"Panini Prizm",288,"Prizm Silver","PSA 10",basketball,266.66
11740,1611422986932x332177895182351100,"Darius Garland",PSA,56565744,2019,"Panini Prizm",288,Base,"PSA 10",basketball,32.41
11740,1634308037087x876365062573102700,"Darius Garland",PSA,56565744,2019,"Panini Prizm",288,"Prizm Blue","PSA 10",basketball,1150.00
11740,1634308037935x206963001968731840,"Darius Garland",PSA,56565744,2019,"Panini Prizm",288,"Prizm Fast Break","PSA 10",basketball,120.00
11740,1634308080345x629940380474194300,"Darius Garland",PSA,56565744,2019,"Panini Prizm",288,"Prizm Green","PSA 10",basketball,83.00
11740,1648517270068x641067880638736600,"Darius Garland",PSA,56565744,2019,"Panini Prizm",288,"Prizm Choice Green","PSA 10",basketball,
11740,1648517281030x179125619703271780,"Darius Garland",PSA,56565744,2019,"Panini Prizm",288,"Prizm Blue Ice","PSA 10",basketball,1999.99
11740,1648519370975x167376533764319170,"Darius Garland",PSA,56565744,2019,"Panini Prizm",288,"Prizm Red","PSA 10",basketball,710.00
11740,1648519410960x577208503411677400,"Darius Garland",PSA,56565744,2019,"Panini Prizm",288,"Prizm Gold","PSA 10",basketball,
"Serial Number","Cardheadger Serial Number",Name,"Grading Co","Grading Co Serial Number",Year,Set,"Card Number",Parallel,Grade,Category,Price
10721,,"Kendrick Nunn","PSA ",56694976,2019,Chronicles,199,,"PSA 10","Basketball ",
10721,1651034911254x666369098204355760,"Kendrick Nunn","PSA ",56694976,2019,Chronicles,199,Base,"PSA 10","Basketball ",6.00
10101,1650994099527x599946451845232400,"Rui Hachimura","PSA ",56694981,2019,Hoops,206,Base,"PSA 8","Basketball ",2.00
10101,1630973446877x696983514201686500,"Rui Hachimura","PSA ",56694981,2019,Hoops,206,Base,"PSA 8","Basketball ",3.00
10743,,"Dwayne Wade",PSA,56694995,2019,"Panini Mosaic",259,"Silver Prizm","PSA 9","Basketball ",
10743,1652796060179x785086120465578100,"Dwayne Wade",PSA,56694995,2019,"Panini Mosaic",259,"Silver Prizm","PSA 9","Basketball ",
10742,,"Dwayne Wade",PSA,56694996,2019,"Panini Mosaic",259,"Silver Prizm","PSA 9","Basketball ",
10742,1652796060179x785086120465578100,"Dwayne Wade",PSA,56694996,2019,"Panini Mosaic",259,"Silver Prizm","PSA 9","Basketball ",
10770,,"Dwayne Wade",PSA,56694997,2019,"Panini Mosaic",259,"Silver Prizm","PSA 9","Basketball ",
10770,1652796060179x785086120465578100,"Dwayne Wade",PSA,56694997,2019,"Panini Mosaic",259,"Silver Prizm","PSA 9","Basketball ",
10086,,"Stephen Curry",PSA,56695002,2019,Mosaic,260,,"PSA 9","Basketball ",
10086,1654358571407x148284750722873950,"Stephen Curry",PSA,56695002,2019,Mosaic,260,Base,"PSA 9","Basketball ",14.99
10757,,"Luka Samanic",PSA,56695004,2019,"Panini Mosaic",235,"Reactive Blue","PSA 10","Basketball ",
10757,1654016588380x824881100570426900,"Luka Samanic",PSA,56695004,2019,"Panini Mosaic",235,"Reactive Blue","PSA 10","Basketball ",22.72
10090,,"Anthony Davis",PSA,56695007,2019,Mosaic,12,Overdrive,"PSA 10","Basketball ",
10090,1652543656079x744731698284417600,"Anthony Davis",PSA,56695007,2019,Mosaic,12,Base,"PSA 10","Basketball ",26.00
10537,,Gilgeous-Alexander,PSA,56695026,2019,"Panini Prizm",122,,"PSA 9","Basketball ",
10537,1652842422299x698074255158292600,Gilgeous-Alexander,PSA,56695026,2019,"Panini Prizm",122,Base,"PSA 9","Basketball ",5.00
10477,,"Patrick Mahomes ",PSA,56746923,2020,Mosaic,297,"Silver Prizm","PSA 10",Football,
10477,1654095140073x821848531334193900,"Patrick Mahomes ",PSA,56746923,2020,Mosaic,297,"Silver Prizm","PSA 10",Football,43.00
10841,,"Patrick Mahomes II",PSA,56746924,2020,"Panini Mosaic",297,"Silver Prizm","PSA 10",Football,
10841,1654095140073x821848531334193900,"Patrick Mahomes II",PSA,56746924,2020,"Panini Mosaic",297,"Silver Prizm","PSA 10",Football,43.00
10192,1615179473332x464601681460923700,"Justin Herbert","PSA ",56747142,2020,Mosaic,263,"Mosaic Green","PSA 9",Football,71.02
10192,1615179514301x851463762390787700,"Justin Herbert","PSA ",56747142,2020,Mosaic,263,"Mosaic Reactive Green","PSA 9",Football,56.00
12099,,"Kevin Durant ",PSA,56771553,2007,"Topps Rookie Card",,2,"PSA 9",basketball,
12099,1593013741323x860936751545319400,"Kevin Durant ",PSA,56771553,2007,"Topps Rookie Card",2,Base,"PSA 9",basketball,66.13
12099,1648088375743x481275681759821800,"Kevin Durant ",PSA,56771553,2007,"Topps Rookie Card",2,Base,"PSA 9",basketball,285.35
10344,1625628116870x820177799934555600,"Yordan Alvarez",PSA,56818264,2020,"Topps Chrome",200,Refractor,"PSA 8",Baseball,6.50
10344,1621075406507x368808267189846000,"Yordan Alvarez",PSA,56818264,2020,"Topps Chrome",200,"Sepia Refractor","PSA 8",Baseball,35.00
10344,1621075489389x265810406374899700,"Yordan Alvarez",PSA,56818264,2020,"Topps Chrome",200,"Pink Refractor","PSA 8",Baseball,5.50
10344,1625628112404x725254076667121100,"Yordan Alvarez",PSA,56818264,2020,"Topps Chrome",200,"Red Wave Refractor","PSA 8",Baseball,
10344,1625628113550x278107408094193200,"Yordan Alvarez",PSA,56818264,2020,"Topps Chrome",200,"Orange Wave Refractor","PSA 8",Baseball,
10344,1625628114362x360688335999846300,"Yordan Alvarez",PSA,56818264,2020,"Topps Chrome",200,"Red Refractor","PSA 8",Baseball,
10344,1625628115211x864621175359109400,"Yordan Alvarez",PSA,56818264,2020,"Topps Chrome",200,"Gold Wave Refractor","PSA 8",Baseball,
10344,1625628116100x231907682244945280,"Yordan Alvarez",PSA,56818264,2020,"Topps Chrome",200,"Blue Wave Refractor","PSA 8",Baseball,
10344,1625628120482x109686059315683200,"Yordan Alvarez",PSA,56818264,2020,"Topps Chrome",200,"Purple Refractor","PSA 8",Baseball,
10344,1625628121428x917063364987715800,"Yordan Alvarez",PSA,56818264,2020,"Topps Chrome",200,"Gold Refractor","PSA 8",Baseball,
10154,1645060079405x808973232764139300,"Luka Doncic",PSA,56963430,2019,Prizm,75,"Green Prizm","PSA 10","Basketball ",56.00
10154,1599601980376x225453788137113470,"Luka Doncic",PSA,56963430,2019,Prizm,75,"Choice Blue Yellow Green","PSA 10","Basketball ",380.00
10727,,"Christian McCaffrey",PSA,56963437,2019,"Panini Flawless",9,"Sapphire 04/10","PSA 10",Football,
10727,1621794323145x428324745070567600,"Christian McCaffrey",PSA,56963437,2019,"Panini Flawless",9,Sapphire,"PSA 10",Football,
11069,1608510575237x436976508837911800,"Clyde Edwards Helaire",PSA,57193470,2020,Mosaic,212,"Mosaic Green","PSA 9",Football,4.99
11069,1608510852880x544178690963033700,"Clyde Edwards Helaire",PSA,57193470,2020,Mosaic,212,"Mosaic Reactive Green","PSA 9",Football,
11070,,"Justin Herbert",PSA,57193476,2020,Illusions,7,"Orange Trophy Collection","PSA 10",Football,
11070,1653449049819x748009715810201200,"Justin Herbert",PSA,57193476,2020,Illusions,7,"Trophy Collection Orange","PSA 10",Football,103.50
11073,,"Jalen Hurts",PSA,57193486,2020,Mosaic,265,"NFL Debut Pink Camo","PSA 9",Football,
11073,1653147433400x755891722773931500,"Jalen Hurts",PSA,57193486,2020,Mosaic,265,"Mosaic Camo Pink","PSA 9",Football,24.20
11075,1608510571793x747135607591296800,"Ceedee Lamb",PSA,57193495,2020,Mosaic,207,"Mosaic Green","PSA 9",Football,20.50
11075,1608510850262x251589933412411420,"Ceedee Lamb",PSA,57193495,2020,Mosaic,207,"Mosaic Reactive Green","PSA 9",Football,17.50
"Serial Number","Cardheadger Serial Number",Name,"Grading Co","Grading Co Serial Number",Year,Set,"Card Number",Parallel,Grade,Category,Price
11077,,"Ceedee Lamb",PSA,57193496,2020,Mosaic,268,"NFL Debut Mosaic","PSA 9",Football,
11077,1652462183149x842689625072288900,"Ceedee Lamb",PSA,57193496,2020,Mosaic,268,"Mosaic Prizm","PSA 9",Football,20.50
11077,1652462192859x499619031487146700,"Ceedee Lamb",PSA,57193496,2020,Mosaic,268,Base,"PSA 9",Football,14.90
11077,1652462717754x334281147779589950,"Ceedee Lamb",PSA,57193496,2020,Mosaic,268,"Mosaic No Huddle Silver","PSA 9",Football,61.00
11077,1652462720171x514768975621541000,"Ceedee Lamb",PSA,57193496,2020,Mosaic,268,"Mosaic No Huddle Gold","PSA 9",Football,
11077,1652462747933x554234151464037600,"Ceedee Lamb",PSA,57193496,2020,Mosaic,268,"Mosaic No Huddle Purple","PSA 9",Football,
11077,1652462765166x835024515752408300,"Ceedee Lamb",PSA,57193496,2020,Mosaic,268,"Mosaic No Huddle Black","PSA 9",Football,
11077,1652462773418x319712135834193700,"Ceedee Lamb",PSA,57193496,2020,Mosaic,268,"Mosaic No Huddle Pink","PSA 9",Football,
11077,1652462798169x740352594604063000,"Ceedee Lamb",PSA,57193496,2020,Mosaic,268,"Mosaic No Huddle Blue","PSA 9",Football,
11077,1652630870949x679619057376440400,"Ceedee Lamb",PSA,57193496,2020,Mosaic,268,"Orange Reactive","PSA 9",Football,19.35
11077,1652630871767x100479744318181740,"Ceedee Lamb",PSA,57193496,2020,Mosaic,268,"Green Reactive","PSA 9",Football,17.00
11076,,"Ceedee Lamb",PSA,57193497,2020,Mosaic,268,"Orange Reactive","PSA 9",Football,
11076,1652630870949x679619057376440400,"Ceedee Lamb",PSA,57193497,2020,Mosaic,268,"Orange Reactive","PSA 9",Football,19.35
11074,,"Ceedee Lamb",PSA,57193498,2020,Mosaic,268,"Green Reactive","PSA 9",Football,
11074,1652630871767x100479744318181740,"Ceedee Lamb",PSA,57193498,2020,Mosaic,268,"Green Reactive","PSA 9",Football,17.00
11066,,"Zion Williamson",PSA,57193524,2019,Mosaic,269,"NBA Debut","PSA 9","Basketball ",
11066,1593910568217x728606507911348200,"Zion Williamson",PSA,57193524,2019,Mosaic,269,Base,"PSA 9","Basketball ",10.00
11066,1618586603766x501084334477125600,"Zion Williamson",PSA,57193524,2019,Mosaic,269,"Mosaic Camo Pink","PSA 9","Basketball ",26.00
11066,1618586607029x305146163963728700,"Zion Williamson",PSA,57193524,2019,Mosaic,269,"Mosaic Orange Fluorescent","PSA 9","Basketball ",
11066,1618586610272x750166478427223300,"Zion Williamson",PSA,57193524,2019,Mosaic,269,"Mosaic Black","PSA 9","Basketball ",
11066,1618586615494x300242859687216900,"Zion Williamson",PSA,57193524,2019,Mosaic,269,"Mosaic Reactive Orange","PSA 9","Basketball ",24.50
11066,1618586617115x160575323589514430,"Zion Williamson",PSA,57193524,2019,Mosaic,269,"Mosaic Gold","PSA 9","Basketball ",
11066,1618586618160x122916171513850480,"Zion Williamson",PSA,57193524,2019,Mosaic,269,"Mosaic Blue","PSA 9","Basketball ",177.00
11066,1618586621081x495635510189222000,"Zion Williamson",PSA,57193524,2019,Mosaic,269,"Mosaic Choice Nebula","PSA 9","Basketball ",
11066,1618586624344x482259484599919740,"Zion Williamson",PSA,57193524,2019,Mosaic,269,"Mosaic Choice Peacock","PSA 9","Basketball ",
11066,1618586625915x882829556608358400,"Zion Williamson",PSA,57193524,2019,Mosaic,269,Silver,"PSA 9","Basketball ",87.00
11062,,"Zion Williamson",PSA,57193525,2019,Mosaic,269,"NBA Debut","PSA 9","Basketball ",
11062,1593910568217x728606507911348200,"Zion Williamson",PSA,57193525,2019,Mosaic,269,Base,"PSA 9","Basketball ",10.00
11062,1618586603766x501084334477125600,"Zion Williamson",PSA,57193525,2019,Mosaic,269,"Mosaic Camo Pink","PSA 9","Basketball ",26.00
11062,1618586607029x305146163963728700,"Zion Williamson",PSA,57193525,2019,Mosaic,269,"Mosaic Orange Fluorescent","PSA 9","Basketball ",
11062,1618586610272x750166478427223300,"Zion Williamson",PSA,57193525,2019,Mosaic,269,"Mosaic Black","PSA 9","Basketball ",
11062,1618586615494x300242859687216900,"Zion Williamson",PSA,57193525,2019,Mosaic,269,"Mosaic Reactive Orange","PSA 9","Basketball ",24.50
11062,1618586617115x160575323589514430,"Zion Williamson",PSA,57193525,2019,Mosaic,269,"Mosaic Gold","PSA 9","Basketball ",
11062,1618586618160x122916171513850480,"Zion Williamson",PSA,57193525,2019,Mosaic,269,"Mosaic Blue","PSA 9","Basketball ",177.00
11062,1618586621081x495635510189222000,"Zion Williamson",PSA,57193525,2019,Mosaic,269,"Mosaic Choice Nebula","PSA 9","Basketball ",
11062,1618586624344x482259484599919740,"Zion Williamson",PSA,57193525,2019,Mosaic,269,"Mosaic Choice Peacock","PSA 9","Basketball ",
11062,1618586625915x882829556608358400,"Zion Williamson",PSA,57193525,2019,Mosaic,269,Silver,"PSA 9","Basketball ",87.00
11081,1608510567674x881219782629166100,"Chase Young",PSA,57193530,2020,Mosaic,202,"Mosaic Green","PSA 9",Football,14.50
11081,1608510843393x108113396914960580,"Chase Young",PSA,57193530,2020,Mosaic,202,"Mosaic Reactive Green","PSA 9",Football,11.31
11084,,"Chase Young",PSA,57193537,2020,Mosaic,272,"NFL Debut Mosaic","PSA 9",Football,
11084,1652462185335x206527576112575330,"Chase Young",PSA,57193537,2020,Mosaic,272,Base,"PSA 9",Football,2.25
11084,1652462186093x731502635979997800,"Chase Young",PSA,57193537,2020,Mosaic,272,Mosaic,"PSA 9",Football,22.16
11084,1652462719005x446539000873334340,"Chase Young",PSA,57193537,2020,Mosaic,272,"Mosaic No Huddle Black","PSA 9",Football,
11084,1652462724514x426974469270675200,"Chase Young",PSA,57193537,2020,Mosaic,272,"Mosaic No Huddle Gold","PSA 9",Football,
11084,1652462740601x793341053293320300,"Chase Young",PSA,57193537,2020,Mosaic,272,"Mosaic No Huddle Pink","PSA 9",Football,
11084,1652462774182x624945835276315500,"Chase Young",PSA,57193537,2020,Mosaic,272,"Mosaic No Huddle Silver","PSA 9",Football,13.50
11084,1652462790339x911567083434068600,"Chase Young",PSA,57193537,2020,Mosaic,272,"Mosaic No Huddle Blue","PSA 9",Football,
11084,1652462795487x203921330286599200,"Chase Young",PSA,57193537,2020,Mosaic,272,"Mosaic No Huddle Purple","PSA 9",Football,
11084,1652630867564x313445587153771600,"Chase Young",PSA,57193537,2020,Mosaic,272,"Reactive Blue","PSA 9",Football,
11084,1652679899189x935521823974320800,"Chase Young",PSA,57193537,2020,Mosaic,272,"Mosaic Blue","PSA 9",Football,
10135,,"Ja Morant",PSA,57549337,2019,"Hoops Premium Stock",,Pulsar,"PSA 10","Basketball ",
10135,1650995886121x639544282295349200,"Ja Morant",PSA,57549337,2019,"Hoops Premium Stock",259,"Pulsar Prizm","PSA 10","Basketball ",120.27
10135,1650995904158x782148084949119100,"Ja Morant",PSA,57549337,2019,"Hoops Premium Stock",297,"Pulsar Prizm","PSA 10","Basketball ",95.00
13132,,"Shaquille O'Neal",,57723401,1992,Topps,362,base,"PSA 9",Basketball,
13132,1594732811301x661395187515523100,"Shaquille O'Neal",,57723401,1992,Topps,362,Base,"PSA 9",Basketball,29.00
13132,1642560554926x868690864789520400,"Shaquille O'Neal",,57723401,1992,Topps,362,Base,"PSA 9",Basketball,133.33
13447,,"Sidney Crosby",PSA,58641209,2005,"Upper Deck Power Play",133,base,"PSA 8",,
13447,1625851536803x460533410927738900,"Sidney Crosby",PSA,58641209,2005,"Upper Deck Power Play",133,Base,"PSA 8",,50.20
11801,1593298753711x919763194358005800,"Cam Reddish",PSA,60778132,2019,"Panini Prizm",256,Base,"PSA 10",basketball,12.50
11801,1603898531198x684052368654941600,"Cam Reddish",PSA,60778132,2019,"Panini Prizm",256,"Pink Ice","PSA 10",basketball,26.00
11801,1603898531928x995677165424031100,"Cam Reddish",PSA,60778132,2019,"Panini Prizm",256,"Orange Ice","PSA 10",basketball,59.00
11801,1603898532833x702452605817569800,"Cam Reddish",PSA,60778132,2019,"Panini Prizm",256,"Red White Blue","PSA 10",basketball,17.30
11801,1611422968221x167005198807899550,"Cam Reddish",PSA,60778132,2019,"Panini Prizm",256,"Prizm Silver","PSA 10",basketball,73.00
11801,1634308015301x581338789719025200,"Cam Reddish",PSA,60778132,2019,"Panini Prizm",256,"Prizm Fast Break","PSA 10",basketball,29.90
11801,1634308050925x156707696459565280,"Cam Reddish",PSA,60778132,2019,"Panini Prizm",256,"Prizm Blue","PSA 10",basketball,231.50
11801,1634308128435x935615488915602300,"Cam Reddish",PSA,60778132,2019,"Panini Prizm",256,"Prizm Green","PSA 10",basketball,35.00
11801,1648517306139x572980741649892400,"Cam Reddish",PSA,60778132,2019,"Panini Prizm",256,"Prizm Choice Green","PSA 10",basketball,
11801,1648517351389x786951973015652900,"Cam Reddish",PSA,60778132,2019,"Panini Prizm",256,"Prizm Blue Ice","PSA 10",basketball,405.00
11802,1603898531198x684052368654941600,"Cam Reddish",PSA,60778133,2019,"Panini Prizm",256,"Pink Ice","PSA 10",basketball,26.00
11802,1593298753711x919763194358005800,"Cam Reddish",PSA,60778133,2019,"Panini Prizm",256,Base,"PSA 10",basketball,12.50
11802,1603898531928x995677165424031100,"Cam Reddish",PSA,60778133,2019,"Panini Prizm",256,"Orange Ice","PSA 10",basketball,59.00
11802,1603898532833x702452605817569800,"Cam Reddish",PSA,60778133,2019,"Panini Prizm",256,"Red White Blue","PSA 10",basketball,17.30
11802,1611422968221x167005198807899550,"Cam Reddish",PSA,60778133,2019,"Panini Prizm",256,"Prizm Silver","PSA 10",basketball,73.00
11802,1634308015301x581338789719025200,"Cam Reddish",PSA,60778133,2019,"Panini Prizm",256,"Prizm Fast Break","PSA 10",basketball,29.90
11802,1634308050925x156707696459565280,"Cam Reddish",PSA,60778133,2019,"Panini Prizm",256,"Prizm Blue","PSA 10",basketball,231.50
11802,1634308128435x935615488915602300,"Cam Reddish",PSA,60778133,2019,"Panini Prizm",256,"Prizm Green","PSA 10",basketball,35.00
11802,1648517306139x572980741649892400,"Cam Reddish",PSA,60778133,2019,"Panini Prizm",256,"Prizm Choice Green","PSA 10",basketball,
11802,1648517351389x786951973015652900,"Cam Reddish",PSA,60778133,2019,"Panini Prizm",256,"Prizm Blue Ice","PSA 10",basketball,405.00
12202,,"Keldon Johnson",PSA,60778134,2019,Hoops,224,base,"PSA 9",Basketball,
12202,1630973389890x987430093719008100,"Keldon Johnson",PSA,60778134,2019,Hoops,224,Base,"PSA 9",Basketball,2.97
12202,1650994144608x297395970979562800,"Keldon Johnson",PSA,60778134,2019,Hoops,224,Base,"PSA 9",Basketball,1.04
11800,1650994144608x297395970979562800,"Keldon Johnson",PSA,60778135,2019,Hoops,224,Base,"PSA 10",basketball,8.06
11800,1630973389890x987430093719008100,"Keldon Johnson",PSA,60778135,2019,Hoops,224,Base,"PSA 10",basketball,7.50
11800,1630973491146x244253556581304860,"Keldon Johnson",PSA,60778135,2019,Hoops,224,"Silver Prizm","PSA 10",basketball,12.76
11800,1650995881437x987231056340526000,"Keldon Johnson",PSA,60778135,2019,Hoops,224,"Pulsar Prizm","PSA 10",basketball,12.50
11800,1651115601458x256669530331402800,"Keldon Johnson",PSA,60778135,2019,Hoops,224,"Purple Disco Prizm","PSA 10",basketball,12.50
12173,1630973389890x987430093719008100,"Keldon Johnson",PSA,60778136,2019,Hoops,224,Base,"PSA 9",Basketball,2.97
12173,1650994144608x297395970979562800,"Keldon Johnson",PSA,60778136,2019,Hoops,224,Base,"PSA 9",Basketball,1.04
12192,1651116757602x153313249307406530,"Cameron Johnson",PSA,60778138,2019,Hoops,8,Base,"PSA 9",Basketball,
12192,1651200640460x640142477685386100,"Cameron Johnson",PSA,60778138,2019,Hoops,8,Gold,"PSA 9",Basketball,
12192,1651200643394x519594210567178000,"Cameron Johnson",PSA,60778138,2019,Hoops,8,Orange,"PSA 9",Basketball,
12192,1651200650205x792675293256715600,"Cameron Johnson",PSA,60778138,2019,Hoops,8,Holo,"PSA 9",Basketball,
12192,1651200658594x938552946091418600,"Cameron Johnson",PSA,60778138,2019,Hoops,8,Black,"PSA 9",Basketball,
12192,1651200660506x647265925892186500,"Cameron Johnson",PSA,60778138,2019,Hoops,8,Purple,"PSA 9",Basketball,
12192,1651202919842x220665713352569120,"Cameron Johnson",PSA,60778138,2019,Hoops,8,Holo,"PSA 9",Basketball,
12192,1651202921338x843455053027174900,"Cameron Johnson",PSA,60778138,2019,Hoops,8,Winter,"PSA 9",Basketball,
12192,1651202925770x145061136840276540,"Cameron Johnson",PSA,60778138,2019,Hoops,8,Base,"PSA 9",Basketball,
11799,1651202925770x145061136840276540,"Cameron Johnson",PSA,60778139,2019,Hoops,8,Base,"PSA 10",basketball,16.50
11799,1651116757602x153313249307406530,"Cameron Johnson",PSA,60778139,2019,Hoops,8,Base,"PSA 10",basketball,
11799,1651200640460x640142477685386100,"Cameron Johnson",PSA,60778139,2019,Hoops,8,Gold,"PSA 10",basketball,
11799,1651200643394x519594210567178000,"Cameron Johnson",PSA,60778139,2019,Hoops,8,Orange,"PSA 10",basketball,
11799,1651200650205x792675293256715600,"Cameron Johnson",PSA,60778139,2019,Hoops,8,Holo,"PSA 10",basketball,
11799,1651200658594x938552946091418600,"Cameron Johnson",PSA,60778139,2019,Hoops,8,Black,"PSA 10",basketball,
11799,1651200660506x647265925892186500,"Cameron Johnson",PSA,60778139,2019,Hoops,8,Purple,"PSA 10",basketball,
11799,1651202919842x220665713352569120,"Cameron Johnson",PSA,60778139,2019,Hoops,8,Holo,"PSA 10",basketball,
11799,1651202921338x843455053027174900,"Cameron Johnson",PSA,60778139,2019,Hoops,8,Winter,"PSA 10",basketball,
12193,,"Cameron Johnson",PSA,60778140,2019,Prizm,257,base,"PSA 9",Basketball,
12193,1598372380980x452299704272180350,"Cameron Johnson",PSA,60778140,2019,Prizm,257,Base,"PSA 9",Basketball,11.50
11798,1598372380980x452299704272180350,"Cameron Johnson",PSA,60778141,2019,"Panini Prizm",257,Base,"PSA 10",basketball,12.84
11798,1611422966520x914564694783126500,"Cameron Johnson",PSA,60778141,2019,"Panini Prizm",257,"Prizm Silver","PSA 10",basketball,52.94
11798,1634308073628x290673410463816900,"Cameron Johnson",PSA,60778141,2019,"Panini Prizm",257,"Prizm Blue","PSA 10",basketball,164.25
11798,1634308089773x302587040395082750,"Cameron Johnson",PSA,60778141,2019,"Panini Prizm",257,"Prizm Green","PSA 10",basketball,26.22
11798,1634308090682x581157226954212500,"Cameron Johnson",PSA,60778141,2019,"Panini Prizm",257,"Prizm Fast Break","PSA 10",basketball,34.00
11798,1648517263022x651270735900656900,"Cameron Johnson",PSA,60778141,2019,"Panini Prizm",257,"Prizm Choice Green","PSA 10",basketball,
11798,1648517343398x497672004440777660,"Cameron Johnson",PSA,60778141,2019,"Panini Prizm",257,"Prizm Blue Ice","PSA 10",basketball,
11798,1648519357120x616983347289994400,"Cameron Johnson",PSA,60778141,2019,"Panini Prizm",257,"Prizm Red","PSA 10",basketball,105.55
11798,1648519419178x661977560183176000,"Cameron Johnson",PSA,60778141,2019,"Panini Prizm",257,"Prizm Gold","PSA 10",basketball,
11797,,"LeBron James",PSA,60778147,2019,"Panini Illusions","Clear Shots Emerald",1,"PSA 10",basketball,
11797,1653963748378x317229747099185150,"LeBron James",PSA,60778147,2019,"Panini Illusions",1,Emerald,"PSA 10",basketball,36.31
11795,1650410848063x525533666008985800,"Brandon Clarke",PSA,60778151,2019,"Panini Mosaic",207,Base,"PSA 10",basketball,4.60
11795,1650415751467x101401176787803140,"Brandon Clarke",PSA,60778151,2019,"Panini Mosaic",207,"Blue Fluorescent","PSA 10",basketball,
11795,1650415820956x279452753627334100,"Brandon Clarke",PSA,60778151,2019,"Panini Mosaic",207,Blue,"PSA 10",basketball,76.99
11781,1630973394549x601919227736607500,"Ja Morant",PSA,60778156,2019,Hoops,259,Base,"PSA 10",basketball,56.70
11781,1630973495083x243259687818307100,"Ja Morant",PSA,60778156,2019,Hoops,259,"Silver Prizm","PSA 10",basketball,120.50
